Faults,L_Number,ErrCode,M_Number,Date,Status,State,City,PartNo,TechnicianID,Qty
FALSE,a002,,0xa00032,2019-10-01T17:29:30,1,IL,Chicago,100071,,5
FALSE,a002,,0xa00017,2019-10-01T19:07:12,1,IL,Chicago,100084,,9
FALSE,a002,,0xa00033,2019-10-01T23:22:12,0,IL,Chicago,100078,,7
FALSE,a002,,0xa00024,2019-10-01T03:35:04,1,IL,Chicago,100050,,7
FALSE,a002,,0xa00039,2019-10-01T18:19:23,1,NY,New York City,100018,,7
FALSE,a002,,0xa00002,2019-10-01T09:40:57,0,IL,Chicago,100070,,4
FALSE,a002,,0xa00001,2019-10-01T21:12:19,1,IL,Chicago,100044,,7
FALSE,a002,,0xa00039,2019-10-01T21:49:59,1,MD,Baltimore,100001,,2
FALSE,a002,,0xa00022,2019-10-01T20:37:54,1,MD,Baltimore,100057,,8
FALSE,a002,,0xa00025,2019-10-01T10:16:01,1,MD,Baltimore,100073,,4
FALSE,a002,,0xa00038,2019-10-01T11:45:31,1,MD,Baltimore,100093,,5
FALSE,a002,,0xa00037,2019-10-01T08:30:02,1,MD,Baltimore,100018,,2
TRUE,a002,,0xa00023,2019-10-01T10:42:41,1,MD,Baltimore,100032,,4
FALSE,a002,,0xa00028,2019-10-01T18:52:19,1,NY,New York City,100004,,5
FALSE,a002,,0xa00010,2019-10-01T00:15:27,1,IL,Chicago,100083,,5
FALSE,a002,,0xa00027,2019-10-01T16:48:56,1,IL,Chicago,100095,,3
FALSE,a002,,0xa00031,2019-10-01T03:48:49,1,MD,Baltimore,100068,,7
TRUE,a002,,0xa00007,2019-10-01T07:15:14,1,MD,Baltimore,100060,,2
FALSE,a002,,0xa00022,2019-10-01T13:25:47,0,MD,Baltimore,100061,,3
FALSE,a002,,0xa00013,2019-10-01T23:25:35,1,MD,Baltimore,100094,,3
FALSE,a002,,0xa00007,2019-10-01T09:40:46,1,IL,Chicago,100021,,4
FALSE,a002,,0xa00006,2019-10-01T08:22:56,1,MD,Baltimore,100096,,4
FALSE,a002,,0xa00009,2019-10-01T02:32:24,1,MD,Baltimore,100090,,2
FALSE,a002,,0xa00031,2019-10-01T10:59:26,1,MD,Baltimore,100035,,9
FALSE,a002,,0xa00012,2019-10-01T21:28:29,1,IL,Chicago,100069,,6
FALSE,a002,,0xa00017,2019-10-01T04:28:02,1,NY,New York City,100039,,5
FALSE,a002,,0xa00032,2019-10-01T10:39:09,1,NY,New York City,100081,,6
FALSE,a002,,0xa00010,2019-10-01T20:41:47,1,IL,Chicago,100003,,4
FALSE,a002,,0xa00012,2019-10-01T13:26:08,1,NY,New York City,100035,,7
FALSE,a002,,0xa00003,2019-10-01T15:36:11,1,NY,New York City,100036,,9
FALSE,a002,,0xa00035,2019-10-01T13:12:36,1,MD,Baltimore,100090,,2
FALSE,a002,,0xa00016,2019-10-01T04:58:54,1,NY,New York City,100008,,8
FALSE,a002,,0xa00023,2019-10-01T10:09:22,1,IL,Chicago,100094,,6
FALSE,a002,,0xa00005,2019-10-01T13:47:02,1,NY,New York City,100041,,5
FALSE,a002,,0xa00037,2019-10-01T09:49:35,1,MD,Baltimore,100012,,3
FALSE,a002,,0xa00013,2019-10-01T08:01:41,1,MD,Baltimore,100093,,2
FALSE,a002,,0xa00038,2019-10-01T07:09:50,1,MD,Baltimore,100086,,6
TRUE,a002,,0xa00034,2019-10-01T21:21:19,1,NY,New York City,100071,,8
FALSE,a002,,0xa00021,2019-10-01T00:20:14,0,MD,Baltimore,100017,,9
TRUE,a002,,0xa00039,2019-10-01T15:21:44,1,IL,Chicago,100014,,4
FALSE,a002,,0xa00021,2019-10-01T12:43:44,1,NY,New York City,100072,,6
FALSE,a002,,0xa00024,2019-10-01T13:35:52,1,MD,Baltimore,100012,,5
FALSE,a002,,0xa00017,2019-10-01T02:07:04,1,NY,New York City,100080,,2
FALSE,a002,,0xa00034,2019-10-01T14:07:47,1,NY,New York City,100055,,3
FALSE,a002,,0xa00020,2019-10-01T15:17:52,1,NY,New York City,100021,,2
FALSE,a002,,0xa00036,2019-10-01T16:16:56,0,MD,Baltimore,100050,,4
TRUE,a002,,0xa00028,2019-10-01T08:18:43,0,IL,Chicago,100059,,6
TRUE,a002,,0xa00012,2019-10-01T10:38:57,1,NY,New York City,100024,,5
FALSE,a002,,0xa00015,2019-10-01T23:46:43,1,NY,New York City,100083,,9
FALSE,a002,,0xa00027,2019-10-01T03:43:16,1,MD,Baltimore,100068,,1
TRUE,a002,,0xa00023,2019-10-01T23:27:54,1,MD,Baltimore,100015,,4
FALSE,a002,,0xa00010,2019-10-01T21:48:15,1,NY,New York City,100094,,1
FALSE,a002,,0xa00015,2019-10-01T02:20:52,1,NY,New York City,100053,,3
FALSE,a002,,0xa00007,2019-10-01T22:38:21,1,NY,New York City,100020,,9
FALSE,a002,,0xa00001,2019-10-01T10:13:38,1,NY,New York City,100018,,5
FALSE,a002,,0xa00022,2019-10-01T20:22:12,0,MD,Baltimore,100022,,7
FALSE,a002,,0xa00037,2019-10-01T15:25:31,1,MD,Baltimore,100004,,2
FALSE,a002,,0xa00005,2019-10-01T10:33:17,1,MD,Baltimore,100073,,7
FALSE,a002,,0xa00015,2019-10-01T10:26:06,1,NY,New York City,100010,,7
FALSE,a002,,0xa00012,2019-10-01T11:11:45,1,MD,Baltimore,100058,,4
FALSE,a002,,0xa00013,2019-10-01T04:49:05,1,IL,Chicago,100061,,7
FALSE,a002,,0xa00012,2019-10-01T14:23:39,1,MD,Baltimore,100063,,9
FALSE,a002,,0xa00017,2019-10-01T10:22:28,0,NY,New York City,100048,,9
FALSE,a002,,0xa00001,2019-10-01T14:53:12,1,MD,Baltimore,100034,,3
FALSE,a002,,0xa00014,2019-10-01T11:33:52,1,MD,Baltimore,100080,,8
FALSE,a002,,0xa00005,2019-10-01T15:33:14,0,MD,Baltimore,100045,,5
FALSE,a002,,0xa00027,2019-10-01T05:00:10,1,MD,Baltimore,100022,,5
FALSE,a002,,0xa00020,2019-10-01T14:14:30,1,MD,Baltimore,100079,,1
FALSE,a002,,0xa00003,2019-10-01T18:24:38,1,NY,New York City,100017,,4
FALSE,a002,,0xa00034,2019-10-01T11:23:37,1,NY,New York City,100073,,2
FALSE,a002,,0xa00033,2019-10-01T05:36:22,1,NY,New York City,100099,,1
FALSE,a002,,0xa00024,2019-10-01T20:13:42,1,NY,New York City,100005,,5
FALSE,a002,,0xa00036,2019-10-01T14:09:53,1,IL,Chicago,100064,,4
FALSE,a002,,0xa00009,2019-10-01T01:12:30,1,NY,New York City,100047,,2
FALSE,a002,,0xa00005,2019-10-01T17:14:56,1,NY,New York City,100080,,9
FALSE,a002,,0xa00033,2019-10-01T23:15:47,1,IL,Chicago,100099,,1
FALSE,a002,,0xa00020,2019-10-01T15:35:23,1,MD,Baltimore,100077,,5
FALSE,a002,,0xa00024,2019-10-01T17:16:27,1,MD,Baltimore,100061,,1
FALSE,a002,,0xa00018,2019-10-01T18:11:17,1,NY,New York City,100066,,7
FALSE,a002,,0xa00015,2019-10-01T08:07:02,1,NY,New York City,100043,,3
FALSE,a002,,0xa00014,2019-10-01T12:39:49,1,IL,Chicago,100001,,4
FALSE,a002,,0xa00039,2019-10-01T01:37:48,1,NY,New York City,100026,,5
FALSE,a002,,0xa00001,2019-10-01T20:32:33,1,NY,New York City,100058,,3
FALSE,a002,,0xa00017,2019-10-01T03:07:18,1,NY,New York City,100092,,7
FALSE,a002,,0xa00013,2019-10-01T14:06:08,1,NY,New York City,100088,,3
FALSE,a002,,0xa00003,2019-10-01T03:37:51,1,MD,Baltimore,100019,,1
FALSE,a002,,0xa00004,2019-10-01T13:57:57,1,NY,New York City,100037,,5
FALSE,a002,,0xa00025,2019-10-01T19:50:03,1,NY,New York City,100001,,5
FALSE,a002,,0xa00003,2019-10-01T09:26:02,1,MD,Baltimore,100094,,5
FALSE,a002,,0xa00009,2019-10-01T13:06:50,1,NY,New York City,100040,,5
FALSE,a002,,0xa00014,2019-10-01T20:21:37,1,IL,Chicago,100020,,1
FALSE,a002,,0xa00006,2019-10-01T13:08:54,1,NY,New York City,100061,,3
FALSE,a002,,0xa00011,2019-10-01T04:02:04,1,MD,Baltimore,100077,,3
FALSE,a002,,0xa00022,2019-10-01T19:36:35,0,NY,New York City,100008,,1
TRUE,a002,,0xa00025,2019-10-01T03:49:31,1,MD,Baltimore,100008,,1
FALSE,a002,,0xa00037,2019-10-01T03:09:55,0,MD,Baltimore,100069,,7
FALSE,a002,,0xa00016,2019-10-01T00:57:36,1,IL,Chicago,100078,,6
FALSE,a002,,0xa00022,2019-10-01T11:51:07,1,IL,Chicago,100062,,9
FALSE,a002,,0xa00007,2019-10-01T20:16:53,1,MD,Baltimore,100028,,7
TRUE,a002,,0xa00010,2019-10-01T00:55:59,1,MD,Baltimore,100076,,2
FALSE,a002,,0xa00018,2019-10-01T20:51:33,1,MD,Baltimore,100039,,5
FALSE,a002,,0xa00020,2019-10-01T19:42:22,1,MD,Baltimore,100030,,6
FALSE,a002,,0xa00033,2019-10-01T11:13:53,1,MD,Baltimore,100016,,2
FALSE,a002,,0xa00008,2019-10-01T15:05:46,1,IL,Chicago,100086,,3
FALSE,a002,,0xa00017,2019-10-01T23:43:40,1,MD,Baltimore,100088,,2
FALSE,a002,,0xa00001,2019-10-01T08:54:33,1,MD,Baltimore,100078,,5
FALSE,a002,,0xa00027,2019-10-01T05:57:25,1,NY,New York City,100041,,9
FALSE,a002,,0xa00018,2019-10-01T02:26:21,0,IL,Chicago,100026,,5
FALSE,a002,,0xa00007,2019-10-01T16:32:19,1,MD,Baltimore,100024,,6
FALSE,a002,,0xa00030,2019-10-01T15:27:57,1,MD,Baltimore,100048,,7
FALSE,a002,,0xa00016,2019-10-01T00:39:36,1,NY,New York City,100093,,1
FALSE,a002,,0xa00009,2019-10-01T06:53:05,1,NY,New York City,100099,,3
FALSE,a002,,0xa00020,2019-10-01T00:08:17,1,NY,New York City,100044,,2
FALSE,a002,,0xa00038,2019-10-01T22:43:18,1,NY,New York City,100073,,4
FALSE,a002,,0xa00017,2019-10-01T03:21:57,1,NY,New York City,100004,,4
FALSE,a002,,0xa00031,2019-10-01T00:20:36,1,NY,New York City,100067,,5
FALSE,a002,,0xa00022,2019-10-01T05:29:40,1,NY,New York City,100014,,6
FALSE,a002,,0xa00001,2019-10-01T18:43:20,1,NY,New York City,100037,,6
FALSE,a002,,0xa00013,2019-10-01T23:57:06,1,IL,Chicago,100086,,9
FALSE,a002,,0xa00039,2019-10-01T14:36:26,1,MD,Baltimore,100028,,3
FALSE,a002,,0xa00034,2019-10-01T12:47:49,1,NY,New York City,100007,,8
FALSE,a002,,0xa00023,2019-10-01T00:13:34,1,NY,New York City,100014,,8
FALSE,a002,,0xa00019,2019-10-01T17:08:03,1,MD,Baltimore,100010,,6
FALSE,a002,,0xa00036,2019-10-01T19:19:16,1,NY,New York City,100034,,7
FALSE,a002,,0xa00009,2019-10-01T19:07:12,0,NY,New York City,100094,,9
FALSE,a002,,0xa00023,2019-10-01T05:52:16,1,MD,Baltimore,100093,,2
FALSE,a002,,0xa00013,2019-10-01T16:22:36,1,NY,New York City,100021,,2
FALSE,a002,,0xa00031,2019-10-01T21:03:21,1,MD,Baltimore,100013,,6
FALSE,a002,,0xa00001,2019-10-01T13:37:37,1,MD,Baltimore,100004,,4
FALSE,a002,,0xa00009,2019-10-01T22:10:40,1,NY,New York City,100095,,2
FALSE,a002,,0xa00013,2019-10-01T06:28:01,1,MD,Baltimore,100095,,1
FALSE,a002,,0xa00025,2019-10-01T04:11:36,1,NY,New York City,100043,,8
FALSE,a002,,0xa00014,2019-10-01T01:54:31,1,NY,New York City,100033,,2
FALSE,a002,,0xa00004,2019-10-01T04:25:28,1,IL,Chicago,100095,,3
FALSE,a002,,0xa00036,2019-10-01T13:30:18,0,IL,Chicago,100068,,5
FALSE,a002,,0xa00024,2019-10-01T08:24:00,1,NY,New York City,100086,,1
FALSE,a002,,0xa00006,2019-10-01T20:10:02,1,MD,Baltimore,100097,,2
FALSE,a002,,0xa00029,2019-10-01T11:54:40,1,NY,New York City,100006,,1
FALSE,a002,,0xa00016,2019-10-01T08:19:38,1,MD,Baltimore,100080,,3
FALSE,a002,,0xa00022,2019-10-01T02:03:02,1,NY,New York City,100046,,9
FALSE,a002,,0xa00031,2019-10-01T01:01:48,1,IL,Chicago,100097,,3
FALSE,a002,,0xa00020,2019-10-01T02:06:06,1,IL,Chicago,100018,,3
FALSE,a002,,0xa00030,2019-10-01T08:39:38,1,MD,Baltimore,100091,,2
FALSE,a002,,0xa00030,2019-10-01T05:09:58,1,MD,Baltimore,100099,,7
FALSE,a002,,0xa00007,2019-10-01T21:43:13,1,MD,Baltimore,100025,,6
FALSE,a002,,0xa00023,2019-10-01T00:58:55,1,MD,Baltimore,100068,,7
FALSE,a002,,0xa00014,2019-10-01T21:51:26,0,NY,New York City,100019,,9
FALSE,a002,,0xa00033,2019-10-01T22:47:19,1,NY,New York City,100022,,4
FALSE,a002,,0xa00034,2019-10-01T10:45:21,1,MD,Baltimore,100075,,6
FALSE,a002,,0xa00006,2019-10-01T06:29:40,1,NY,New York City,100063,,4
FALSE,a002,,0xa00038,2019-10-01T12:08:57,1,MD,Baltimore,100051,,5
FALSE,a002,,0xa00015,2019-10-01T23:13:44,1,MD,Baltimore,100032,,5
FALSE,a002,,0xa00011,2019-10-01T07:51:05,1,MD,Baltimore,100092,,7
FALSE,a002,,0xa00024,2019-10-01T14:32:45,0,NY,New York City,100033,,3
FALSE,a002,,0xa00031,2019-10-01T14:22:30,0,NY,New York City,100016,,8
FALSE,a002,,0xa00026,2019-10-01T12:44:31,1,IL,Chicago,100009,,4
FALSE,a002,,0xa00008,2019-10-01T10:29:06,1,MD,Baltimore,100087,,4
FALSE,a002,,0xa00020,2019-10-01T09:41:12,1,MD,Baltimore,100002,,7
FALSE,a002,,0xa00020,2019-10-01T19:43:03,1,NY,New York City,100002,,5
FALSE,a002,,0xa00003,2019-10-01T19:09:11,1,NY,New York City,100088,,3
FALSE,a002,,0xa00008,2019-10-01T10:58:46,1,MD,Baltimore,100047,,4
FALSE,a002,,0xa00001,2019-10-01T02:57:47,1,NY,New York City,100004,,8
FALSE,a002,,0xa00010,2019-10-01T15:22:43,1,MD,Baltimore,100088,,6
TRUE,a002,,0xa00022,2019-10-01T04:15:09,1,NY,New York City,100026,,1
FALSE,a002,,0xa00001,2019-10-01T04:41:38,1,IL,Chicago,100088,,2
FALSE,a002,,0xa00012,2019-10-01T14:01:25,1,NY,New York City,100036,,7
FALSE,a002,,0xa00016,2019-10-01T15:47:57,1,NY,New York City,100098,,6
FALSE,a002,,0xa00028,2019-10-01T10:39:37,1,MD,Baltimore,100051,,2
FALSE,a002,,0xa00007,2019-10-01T14:29:20,1,MD,Baltimore,100059,,7
FALSE,a002,,0xa00038,2019-10-01T21:44:33,1,NY,New York City,100068,,4
FALSE,a002,,0xa00007,2019-10-01T17:57:51,1,MD,Baltimore,100094,,9
FALSE,a002,,0xa00031,2019-10-01T23:46:52,1,NY,New York City,100071,,3
FALSE,a002,,0xa00016,2019-10-01T07:38:56,1,IL,Chicago,100016,,9
FALSE,a002,,0xa00038,2019-10-01T17:01:39,1,NY,New York City,100036,,2
FALSE,a002,,0xa00006,2019-10-01T15:40:04,1,NY,New York City,100095,,9
FALSE,a002,,0xa00034,2019-10-01T08:19:30,1,MD,Baltimore,100017,,8
FALSE,a002,,0xa00028,2019-10-01T01:10:48,1,MD,Baltimore,100057,,5
FALSE,a002,,0xa00009,2019-10-01T15:48:57,1,IL,Chicago,100072,,1
FALSE,a002,,0xa00017,2019-10-01T16:01:13,1,NY,New York City,100008,,8
FALSE,a002,,0xa00008,2019-10-01T00:17:06,1,NY,New York City,100035,,7
FALSE,a002,,0xa00015,2019-10-01T02:38:31,0,MD,Baltimore,100001,,6
FALSE,a002,,0xa00014,2019-10-01T01:47:43,1,IL,Chicago,100082,,5
FALSE,a002,,0xa00021,2019-10-01T10:41:51,1,IL,Chicago,100074,,7
FALSE,a002,,0xa00029,2019-10-01T04:59:03,0,IL,Chicago,100070,,8
FALSE,a002,,0xa00025,2019-10-01T05:54:19,1,NY,New York City,100073,,1
FALSE,a002,,0xa00021,2019-10-01T16:03:00,1,IL,Chicago,100091,,5
FALSE,a002,,0xa00001,2019-10-01T02:03:47,1,MD,Baltimore,100010,,6
FALSE,a002,,0xa00010,2019-10-01T05:47:46,1,NY,New York City,100076,,4
FALSE,a002,,0xa00002,2019-10-01T21:59:34,1,NY,New York City,100043,,4
FALSE,a002,,0xa00037,2019-10-01T02:04:29,1,MD,Baltimore,100075,,8
FALSE,a002,,0xa00021,2019-10-01T14:28:09,1,NY,New York City,100014,,4
FALSE,a002,,0xa00023,2019-10-01T08:58:30,0,NY,New York City,100046,,5
FALSE,a002,,0xa00036,2019-10-01T10:10:33,1,IL,Chicago,100091,,4
FALSE,a002,,0xa00017,2019-10-01T05:41:09,1,MD,Baltimore,100013,,3
FALSE,a002,,0xa00024,2019-10-01T15:18:03,1,IL,Chicago,100045,,8
FALSE,a002,,0xa00020,2019-10-01T15:00:59,1,MD,Baltimore,100062,,8
FALSE,a002,,0xa00006,2019-10-01T01:56:42,1,NY,New York City,100082,,5
FALSE,a002,,0xa00035,2019-10-01T04:43:03,1,IL,Chicago,100041,,1
FALSE,a002,,0xa00030,2019-10-01T22:35:34,1,NY,New York City,100075,,4
FALSE,a002,,0xa00013,2019-10-01T11:01:31,1,MD,Baltimore,100060,,5
FALSE,a002,,0xa00009,2019-10-01T07:07:29,1,MD,Baltimore,100056,,6
FALSE,a002,,0xa00021,2019-10-01T09:46:52,1,NY,New York City,100038,,2
FALSE,a002,,0xa00001,2019-10-01T13:24:53,1,MD,Baltimore,100066,,1
FALSE,a002,,0xa00014,2019-10-01T10:29:52,1,IL,Chicago,100061,,4
FALSE,a002,,0xa00009,2019-10-01T01:17:46,0,MD,Baltimore,100097,,5
FALSE,a002,,0xa00032,2019-10-01T06:03:51,1,IL,Chicago,100076,,5
FALSE,a002,,0xa00037,2019-10-01T16:36:56,1,NY,New York City,100079,,5
FALSE,a002,,0xa00016,2019-10-01T10:50:03,1,MD,Baltimore,100007,,4
FALSE,a002,,0xa00006,2019-10-01T00:04:41,1,NY,New York City,100072,,1
FALSE,a002,,0xa00004,2019-10-01T13:39:23,1,NY,New York City,100057,,4
FALSE,a002,,0xa00006,2019-10-01T00:17:45,1,MD,Baltimore,100062,,6
TRUE,a002,,0xa00036,2019-10-01T13:02:51,1,NY,New York City,100050,,9
FALSE,a002,,0xa00026,2019-10-01T19:35:29,1,MD,Baltimore,100036,,2
FALSE,a002,,0xa00016,2019-10-01T07:58:19,1,NY,New York City,100097,,3
FALSE,a002,,0xa00033,2019-10-01T22:30:59,1,NY,New York City,100023,,8
FALSE,a002,,0xa00021,2019-10-01T19:37:12,1,NY,New York City,100045,,8
FALSE,a002,,0xa00028,2019-10-01T05:56:38,1,MD,Baltimore,100032,,6
FALSE,a002,,0xa00011,2019-10-01T06:12:35,1,NY,New York City,100068,,2
TRUE,a002,,0xa00005,2019-10-01T03:34:18,1,MD,Baltimore,100087,,8
FALSE,a002,,0xa00032,2019-10-01T10:39:47,1,MD,Baltimore,100083,,2
FALSE,a002,,0xa00032,2019-10-01T21:47:02,1,MD,Baltimore,100004,,3
FALSE,a002,,0xa00036,2019-10-01T06:39:28,1,NY,New York City,100054,,9
FALSE,a002,,0xa00030,2019-10-01T07:33:12,1,NY,New York City,100042,,9
FALSE,a002,,0xa00024,2019-10-01T19:07:34,1,NY,New York City,100065,,8
FALSE,a002,,0xa00023,2019-10-01T19:41:18,0,MD,Baltimore,100050,,4
TRUE,a002,,0xa00002,2019-10-01T20:11:58,1,IL,Chicago,100062,,3
FALSE,a002,,0xa00021,2019-10-01T14:43:42,1,MD,Baltimore,100062,,6
FALSE,a002,,0xa00005,2019-10-01T02:12:16,1,NY,New York City,100091,,9
FALSE,a002,,0xa00017,2019-10-01T03:33:37,1,IL,Chicago,100003,,7
FALSE,a002,,0xa00012,2019-10-01T12:00:10,1,MD,Baltimore,100059,,7
FALSE,a002,,0xa00033,2019-10-01T19:23:12,1,IL,Chicago,100048,,6
FALSE,a002,,0xa00011,2019-10-01T18:11:17,1,IL,Chicago,100087,,2
FALSE,a002,,0xa00011,2019-10-01T13:19:53,1,MD,Baltimore,100060,,4
FALSE,a002,,0xa00019,2019-10-01T12:03:47,1,NY,New York City,100041,,3
FALSE,a002,,0xa00037,2019-10-01T23:00:54,1,NY,New York City,100025,,2
FALSE,a002,,0xa00019,2019-10-01T08:47:26,0,NY,New York City,100085,,1
FALSE,a002,,0xa00034,2019-10-01T14:30:09,1,MD,Baltimore,100069,,7
FALSE,a002,,0xa00020,2019-10-01T12:16:33,1,IL,Chicago,100007,,3
FALSE,a002,,0xa00029,2019-10-01T21:34:00,1,NY,New York City,100032,,9
FALSE,a002,,0xa00019,2019-10-01T09:37:23,1,NY,New York City,100028,,4
FALSE,a002,,0xa00032,2019-10-01T09:38:20,1,MD,Baltimore,100075,,4
FALSE,a002,,0xa00037,2019-10-01T03:37:17,1,MD,Baltimore,100043,,2
FALSE,a002,,0xa00004,2019-10-01T08:12:30,1,MD,Baltimore,100058,,5
FALSE,a002,,0xa00038,2019-10-01T11:11:47,1,MD,Baltimore,100067,,4
FALSE,a002,,0xa00028,2019-10-01T03:06:06,1,MD,Baltimore,100017,,7
FALSE,a002,,0xa00035,2019-10-01T16:24:29,1,NY,New York City,100033,,9
FALSE,a002,,0xa00022,2019-10-01T08:00:43,1,MD,Baltimore,100100,,5
FALSE,a002,,0xa00007,2019-10-01T18:03:12,1,MD,Baltimore,100058,,9
FALSE,a002,,0xa00011,2019-10-01T18:31:54,0,IL,Chicago,100041,,3
FALSE,a002,,0xa00006,2019-10-01T03:36:56,1,NY,New York City,100010,,8
FALSE,a002,,0xa00019,2019-10-01T12:20:31,1,NY,New York City,100073,,3
FALSE,a002,,0xa00003,2019-10-01T06:50:28,1,IL,Chicago,100043,,9
FALSE,a002,,0xa00004,2019-10-01T03:31:10,1,IL,Chicago,100043,,1
FALSE,a002,,0xa00014,2019-10-01T02:49:23,0,MD,Baltimore,100049,,5
FALSE,a002,,0xa00035,2019-10-01T21:29:03,1,NY,New York City,100011,,5
FALSE,a002,,0xa00010,2019-10-01T16:30:06,1,MD,Baltimore,100043,,3
FALSE,a002,,0xa00033,2019-10-01T21:48:57,1,NY,New York City,100051,,4
FALSE,a002,,0xa00015,2019-10-01T06:04:28,0,NY,New York City,100010,,3
FALSE,a002,,0xa00026,2019-10-01T07:11:59,1,MD,Baltimore,100076,,1
FALSE,a002,,0xa00032,2019-10-01T14:05:39,1,NY,New York City,100066,,1
FALSE,a002,,0xa00024,2019-10-01T11:47:49,0,IL,Chicago,100092,,3
FALSE,a002,,0xa00038,2019-10-01T19:33:21,1,MD,Baltimore,100033,,7
FALSE,a002,,0xa00004,2019-10-01T22:31:55,1,NY,New York City,100033,,7
FALSE,a002,,0xa00025,2019-10-01T00:53:10,1,NY,New York City,100093,,8
FALSE,a002,,0xa00006,2019-10-01T06:32:59,1,NY,New York City,100072,,6
FALSE,a002,,0xa00036,2019-10-01T09:52:58,1,MD,Baltimore,100023,,4
FALSE,a002,,0xa00016,2019-10-01T16:23:15,1,MD,Baltimore,100010,,7
FALSE,a002,,0xa00026,2019-10-01T17:45:55,1,MD,Baltimore,100016,,1
FALSE,a002,,0xa00018,2019-10-01T13:49:34,1,MD,Baltimore,100100,,5
FALSE,a002,,0xa00009,2019-10-01T02:38:28,1,NY,New York City,100075,,8
FALSE,a002,,0xa00024,2019-10-01T18:31:11,0,IL,Chicago,100045,,8
TRUE,a002,,0xa00020,2019-10-01T04:50:10,1,NY,New York City,100069,,3
FALSE,a002,,0xa00016,2019-10-01T03:26:08,1,MD,Baltimore,100026,,8
FALSE,a002,,0xa00007,2019-10-01T17:13:38,1,MD,Baltimore,100056,,5
FALSE,a002,,0xa00010,2019-10-01T19:23:00,1,MD,Baltimore,100061,,9
TRUE,a002,,0xa00039,2019-10-01T14:09:23,0,MD,Baltimore,100043,,5
TRUE,a002,,0xa00029,2019-10-01T03:08:29,1,MD,Baltimore,100092,,1
FALSE,a002,,0xa00038,2019-10-01T08:15:03,1,MD,Baltimore,100069,,1
FALSE,a002,,0xa00002,2019-10-01T05:35:54,0,NY,New York City,100033,,7
FALSE,a002,,0xa00034,2019-10-01T17:31:59,1,NY,New York City,100097,,2
FALSE,a002,,0xa00037,2019-10-01T21:56:52,1,MD,Baltimore,100034,,6
FALSE,a002,,0xa00035,2019-10-01T07:31:53,1,MD,Baltimore,100083,,4
FALSE,a002,,0xa00026,2019-10-01T17:34:23,1,MD,Baltimore,100016,,4
FALSE,a002,,0xa00019,2019-10-01T04:24:58,1,NY,New York City,100094,,9
FALSE,a002,,0xa00039,2019-10-01T13:30:54,1,NY,New York City,100015,,7
FALSE,a002,,0xa00024,2019-10-01T15:23:57,1,NY,New York City,100065,,3
FALSE,a002,,0xa00033,2019-10-01T00:54:05,1,NY,New York City,100048,,8
FALSE,a002,,0xa00033,2019-10-01T07:32:21,1,IL,Chicago,100079,,2
FALSE,a002,,0xa00012,2019-10-01T08:27:40,1,NY,New York City,100043,,3
FALSE,a002,,0xa00010,2019-10-01T12:40:16,1,MD,Baltimore,100086,,9
FALSE,a002,,0xa00039,2019-10-01T03:55:31,0,IL,Chicago,100036,,2
FALSE,a002,,0xa00028,2019-10-01T08:53:43,1,NY,New York City,100025,,7
FALSE,a002,,0xa00013,2019-10-01T16:43:39,1,NY,New York City,100078,,4
FALSE,a002,,0xa00039,2019-10-01T18:48:22,1,NY,New York City,100018,,5
FALSE,a002,,0xa00005,2019-10-01T07:35:05,1,IL,Chicago,100057,,6
FALSE,a002,,0xa00014,2019-10-01T16:31:49,1,MD,Baltimore,100050,,5
FALSE,a002,,0xa00012,2019-10-01T09:54:02,1,MD,Baltimore,100082,,7
FALSE,a002,,0xa00027,2019-10-01T00:31:15,1,IL,Chicago,100013,,8
FALSE,a002,,0xa00039,2019-10-01T01:24:29,1,NY,New York City,100081,,8
FALSE,a002,,0xa00033,2019-10-01T08:01:00,1,NY,New York City,100001,,4
FALSE,a002,,0xa00001,2019-10-01T08:33:36,0,IL,Chicago,100024,,4
FALSE,a002,,0xa00032,2019-10-01T19:17:37,1,MD,Baltimore,100069,,4
FALSE,a002,,0xa00014,2019-10-01T04:35:42,1,IL,Chicago,100091,,5
FALSE,a002,,0xa00005,2019-10-01T14:34:15,1,IL,Chicago,100015,,5
FALSE,a002,,0xa00026,2019-10-01T09:38:54,1,IL,Chicago,100037,,4
FALSE,a002,,0xa00027,2019-10-01T09:28:58,1,IL,Chicago,100096,,4
FALSE,a002,,0xa00016,2019-10-01T16:51:18,1,NY,New York City,100024,,2
FALSE,a002,,0xa00011,2019-10-01T11:32:13,1,NY,New York City,100032,,2
FALSE,a002,,0xa00001,2019-10-01T17:51:16,1,NY,New York City,100046,,7
FALSE,a002,,0xa00019,2019-10-01T13:12:27,1,NY,New York City,100050,,5
FALSE,a002,,0xa00003,2019-10-01T07:23:49,1,NY,New York City,100038,,3
FALSE,a002,,0xa00014,2019-10-01T23:33:55,1,MD,Baltimore,100066,,8
FALSE,a002,,0xa00036,2019-10-01T07:15:57,1,NY,New York City,100014,,5
FALSE,a002,,0xa00036,2019-10-01T10:27:09,1,NY,New York City,100078,,6
FALSE,a002,,0xa00025,2019-10-01T20:19:44,1,MD,Baltimore,100042,,6
TRUE,a002,,0xa00014,2019-10-01T20:49:22,1,MD,Baltimore,100039,,9
FALSE,a002,,0xa00028,2019-10-01T14:24:00,1,NY,New York City,100099,,2
